date,customerID,productID,payment,amount,price,cost,category
2017-01-10,13508,40784,paypal,1,125.79,47.53,specialty
2017-08-11,79350,81136,credit card,3,45.9,23.98,emergency
2017-04-07,78762,9072,credit card,3,97.04,43.04,emergency
2017-05-07,18709,89266,cash,2,786.91,339.3,specialty
2017-12-01,5094,89266,credit card,2,786.91,339.3,specialty
2017-07-22,89900,29656,cash,3,76.76,45.74,emergency
2017-08-24,26768,9072,cash,3,97.04,43.04,emergency
2017-08-03,91198,40784,paypal,2,125.79,47.53,specialty
2017-09-20,35461,55593,credit card,2,73.52,35.49,emergency
2017-05-15,27346,8403,paypal,2,560.74,234.89,emergency
2017-10-01,45708,29552,cash,3,319.41,124.27,emergency
2017-03-26,60967,28440,credit card,2,415.08,214.57,emergency
2017-04-20,37140,29656,cash,3,76.76,45.74,emergency
2017-01-25,47520,86064,paypal,3,589.82,185,emergency
2017-06-15,79350,88698,paypal,3,29.54,10.35,specialty
2017-07-08,25010,87212,credit card,2,694.73,364.1,specialty
2017-12-23,69031,78934,cash,1,586.96,264.75,specialty
2017-03-29,81633,15918,credit card,1,175.76,87.34,specialty
2017-10-08,37347,40784,credit card,2,125.79,47.53,specialty
2017-05-23,6720,60974,credit card,1,866.72,290.78,specialty
2017-07-02,69961,27188,cash,1,574.61,339.91,emergency
2017-05-19,50038,79954,cash,3,106.01,47.34,emergency
2017-04-20,45192,91230,paypal,1,703.77,408.07,emergency
2017-08-14,46745,10130,paypal,1,767.88,417.93,specialty
2017-03-19,15689,62077,cash,2,704.49,246.24,specialty
2017-08-09,17415,40784,paypal,2,125.79,47.53,specialty
2017-02-13,85027,32310,credit card,3,451.42,139.76,emergency
2017-07-23,53830,81165,credit card,3,700.72,387.72,emergency
2017-08-14,17194,96001,cash,1,635.86,320.37,specialty
2017-09-23,24205,40784,credit card,1,125.79,47.53,specialty
2017-04-27,27784,32310,paypal,1,451.42,139.76,emergency
2017-02-20,8524,96506,credit card,3,262.78,100.68,emergency
2017-03-11,89871,50304,cash,3,95.66,30.34,specialty
2017-07-14,2622,15918,cash,1,175.76,87.34,specialty
2017-01-24,21581,7234,credit card,2,351.14,171.11,specialty
2017-12-04,13024,22538,cash,3,445.45,182.46,specialty
2017-05-25,28092,75775,paypal,2,550.33,298.61,specialty
2017-01-16,47520,86205,paypal,2,284.07,132.35,emergency
2017-06-12,78226,78934,credit card,3,586.96,264.75,specialty
2017-07-15,72053,43446,credit card,3,879.47,-99,emergency
2017-03-18,84186,25426,paypal,2,146.15,75.92,emergency
2017-07-18,67911,27188,cash,2,574.61,339.91,emergency
2017-08-26,77871,72114,paypal,3,257.33,96.49,specialty
2017-10-17,57868,29552,credit card,1,319.41,124.27,emergency
2017-06-21,76822,87212,cash,2,694.73,364.1,specialty
2017-08-18,90383,11138,paypal,3,17.45,10.41,emergency
2017-02-12,40695,9947,credit card,1,919.18,506.98,specialty
2017-12-31,19284,62077,cash,1,704.49,246.24,specialty
2017-04-05,48769,61070,cash,2,942.04,496.72,specialty
2017-01-21,24857,16224,cash,2,85.77,36.61,specialty
2017-10-23,26768,81136,cash,1,45.9,23.98,emergency
2017-10-17,34875,8403,cash,1,560.74,234.89,emergency
2017-07-31,6590,27410,cash,2,240.23,84.42,specialty
2017-10-17,78795,78934,credit card,1,586.96,264.75,specialty
2017-05-16,27665,16224,paypal,1,85.77,36.61,specialty
2017-01-28,93317,81136,paypal,1,45.9,23.98,emergency
2017-04-16,32689,22538,credit card,1,445.45,182.46,specialty
2017-08-12,6709,16224,paypal,2,85.77,36.61,specialty
2017-09-05,45057,42029,cash,1,920.94,543.9,emergency
2017-01-10,15284,70159,credit card,2,905.96,345.4,emergency
2017-01-21,63467,24221,cash,3,933.45,291.74,specialty
2017-08-07,94345,27410,cash,2,240.23,84.42,specialty
2017-03-17,85471,32310,credit card,3,451.42,139.76,emergency
2017-03-10,49887,29552,paypal,3,319.41,124.27,emergency
2017-06-08,89900,99445,paypal,3,74.29,28.26,specialty
2017-08-28,59690,27578,cash,2,458.31,269.8,emergency
2017-10-28,12211,25031,credit card,1,548.78,226.66,emergency
2017-06-06,30750,29552,cash,3,319.41,124.27,emergency
2017-06-26,26120,32738,paypal,2,343.38,105.14,emergency
2017-01-22,80542,42029,credit card,1,920.94,543.9,emergency
2017-10-22,74834,15847,paypal,3,207.94,84.67,emergency
2017-09-26,45033,72230,cash,3,465.78,174.91,emergency
2017-12-28,89505,22538,paypal,3,445.45,182.46,specialty
2017-07-23,68108,88698,credit card,3,29.54,10.35,specialty
2017-04-25,55974,32738,paypal,2,343.38,105.14,emergency
2017-07-21,57868,22538,cash,1,445.45,182.46,specialty
2017-03-09,18802,16224,paypal,1,85.77,36.61,specialty
2017-05-19,12211,47613,credit card,3,289.03,114.52,specialty
2017-08-28,74834,2002,credit card,1,799.99,407.3,emergency
2017-06-13,27784,42029,credit card,2,920.94,543.9,emergency
2017-02-21,16326,17731,cash,1,719.5,404.38,specialty
2017-11-12,24021,82560,paypal,1,658.88,330.44,emergency
2017-06-21,28092,82560,cash,2,658.88,330.44,emergency
2017-12-20,81638,29552,paypal,1,319.41,124.27,emergency
2017-08-24,76822,75593,paypal,1,23.5,10.06,specialty
2017-02-18,4567,55593,credit card,2,73.52,35.49,emergency
2017-02-05,76967,76290,credit card,2,692.84,382.05,emergency
2017-06-04,63190,10130,cash,1,767.88,417.93,specialty
2017-04-25,94843,99445,cash,1,74.29,28.26,specialty
2017-08-05,47636,29656,cash,2,76.76,45.74,emergency
2017-09-02,1625,81165,cash,3,700.72,387.72,emergency
2017-12-30,32769,25031,paypal,1,548.78,226.66,emergency
2017-11-12,84186,60974,cash,2,866.72,290.78,specialty
2017-07-22,83882,85702,paypal,2,326.84,168.31,emergency
2017-05-13,90231,55593,cash,1,73.52,35.49,emergency
2017-11-27,48460,2002,paypal,3,799.99,407.3,emergency
2017-09-17,15769,75593,credit card,1,23.5,10.06,specialty
2017-03-12,15096,27410,cash,1,240.23,84.42,specialty
2017-09-23,73164,9072,credit card,2,97.04,43.04,emergency
2017-07-17,56659,43446,credit card,3,879.47,-99,emergency
2017-05-02,39188,78934,cash,1,586.96,264.75,specialty
2017-05-27,35799,32738,cash,1,343.38,105.14,emergency
2017-02-19,20325,91230,credit card,2,703.77,408.07,emergency
2017-07-18,47133,60974,credit card,1,866.72,290.78,specialty
2017-12-06,34499,29656,cash,3,76.76,45.74,emergency
2017-05-13,62191,62077,cash,1,704.49,246.24,specialty
2017-07-19,10074,88698,credit card,3,29.54,10.35,specialty
2017-03-20,92252,25031,cash,1,548.78,226.66,emergency
2017-02-16,78795,76290,cash,3,692.84,382.05,emergency
2017-04-14,38985,81136,paypal,2,45.9,23.98,emergency
2017-12-04,91735,27410,paypal,1,240.23,84.42,specialty
2017-01-01,64709,78934,paypal,2,586.96,264.75,specialty
2017-08-18,76212,70159,paypal,2,905.96,345.4,emergency
2017-01-04,32359,86064,cash,3,589.82,185,emergency
2017-08-17,70943,32310,credit card,1,451.42,139.76,emergency
2017-06-18,89900,91230,cash,2,703.77,408.07,emergency
2017-05-05,81020,24221,paypal,2,933.45,291.74,specialty
2017-04-23,44531,62077,cash,3,704.49,246.24,specialty
2017-12-04,29522,61070,credit card,3,942.04,496.72,specialty
2017-11-25,41416,34413,credit card,2,29.8,15.34,emergency
2017-09-20,33100,37524,paypal,1,448.03,177.37,emergency
2017-02-25,33163,37524,cash,2,448.03,177.37,emergency
2017-02-14,81690,91230,cash,3,703.77,408.07,emergency
2017-08-23,57762,86064,paypal,3,589.82,185,emergency
2017-09-05,80720,75775,paypal,3,550.33,298.61,specialty
2017-12-26,8662,79954,cash,1,106.01,47.34,emergency
2017-09-17,89871,42029,credit card,3,920.94,543.9,emergency
2017-07-07,58082,2002,paypal,3,799.99,407.3,emergency
2017-06-04,35799,2002,paypal,2,799.99,407.3,emergency
2017-02-02,16326,25426,paypal,2,146.15,75.92,emergency
2017-09-14,72399,96506,cash,1,262.78,100.68,emergency
2017-06-29,96741,11138,cash,2,17.45,10.41,emergency
2017-03-29,52661,17731,cash,3,719.5,404.38,specialty
2017-09-17,41822,81136,credit card,3,45.9,23.98,emergency
2017-03-02,13614,16224,paypal,2,85.77,36.61,specialty
2017-08-08,37347,28088,cash,1,697.08,386.5,specialty
2017-12-31,37932,17731,credit card,1,719.5,404.38,specialty
2017-03-01,78246,43446,credit card,2,879.47,-99,emergency
2017-04-27,36705,82560,credit card,2,658.88,330.44,emergency
2017-06-03,34499,86205,credit card,1,284.07,132.35,emergency
2017-03-26,94345,11138,cash,3,17.45,10.41,emergency
2017-03-03,82543,15918,credit card,1,175.76,87.34,specialty
2017-04-20,90383,27578,credit card,2,458.31,269.8,emergency
2017-05-09,18796,82560,credit card,2,658.88,330.44,emergency
2017-05-17,92411,72230,credit card,2,465.78,174.91,emergency
2017-12-05,94003,7234,paypal,1,351.14,171.11,specialty
2017-11-18,59310,88698,credit card,1,29.54,10.35,specialty
2017-11-12,45885,43446,cash,2,879.47,-99,emergency
2017-01-22,99001,54910,credit card,3,312.72,184.77,specialty
2017-11-30,47559,86064,credit card,2,589.82,185,emergency
2017-10-10,54910,42029,credit card,3,920.94,543.9,emergency
2017-08-26,52254,75775,paypal,2,550.33,298.61,specialty
2017-04-16,47559,34413,cash,1,29.8,15.34,emergency
2017-04-16,15791,47613,cash,2,289.03,114.52,specialty
2017-01-18,45948,11138,cash,3,17.45,10.41,emergency
2017-03-05,4722,82560,paypal,3,658.88,330.44,emergency
2017-03-24,53372,27578,credit card,2,458.31,269.8,emergency
2017-11-09,81160,7234,paypal,3,351.14,171.11,specialty
2017-09-07,27453,88698,credit card,2,29.54,10.35,specialty
2017-06-19,28803,61070,cash,1,942.04,496.72,specialty
2017-09-04,96203,7234,credit card,1,351.14,171.11,specialty
2017-03-02,20325,96001,paypal,2,635.86,320.37,specialty
2017-07-07,99450,27188,credit card,2,574.61,339.91,emergency
2017-10-14,4642,88698,credit card,1,29.54,10.35,specialty
2017-12-11,98388,13013,cash,1,373.37,123.44,specialty
2017-09-30,4733,37524,cash,3,448.03,177.37,emergency
2017-02-03,44522,89266,paypal,2,786.91,339.3,specialty
2017-01-21,98048,27410,cash,2,240.23,84.42,specialty
2017-05-09,64709,75775,paypal,3,550.33,298.61,specialty
2017-02-24,86275,47613,cash,1,289.03,114.52,specialty
2017-09-13,27665,7234,cash,1,351.14,171.11,specialty
2017-11-19,86957,28440,cash,3,415.08,214.57,emergency
2017-05-26,75570,81165,cash,2,700.72,387.72,emergency
2017-11-21,76472,86205,credit card,2,284.07,132.35,emergency
2017-08-20,16298,37269,cash,1,93.61,50.52,emergency
2017-09-25,29168,34719,credit card,2,176.03,76.99,emergency
2017-12-05,1975,91230,paypal,3,703.77,408.07,emergency
2017-04-04,48369,99445,paypal,1,74.29,28.26,specialty
2017-04-25,37480,96001,cash,3,635.86,320.37,specialty
2017-12-06,31647,86205,cash,2,284.07,132.35,emergency
2017-03-01,59310,29552,credit card,3,319.41,124.27,emergency
2017-02-14,76822,99445,paypal,2,74.29,28.26,specialty
2017-03-23,67494,40784,credit card,1,125.79,47.53,specialty
2017-11-13,26768,72230,paypal,1,465.78,174.91,emergency
2017-05-29,23090,9072,cash,2,97.04,43.04,emergency
2017-05-23,39322,99445,paypal,2,74.29,28.26,specialty
2017-09-30,57425,27578,cash,1,458.31,269.8,emergency
2017-06-17,43967,37524,cash,3,448.03,177.37,emergency
2017-06-03,79707,89266,credit card,1,786.91,339.3,specialty
2017-08-01,77871,75593,paypal,1,23.5,10.06,specialty
2017-04-17,50699,47613,credit card,3,289.03,114.52,specialty
2017-06-08,1208,28440,cash,1,415.08,214.57,emergency
2017-07-07,75631,34719,cash,3,176.03,76.99,emergency
2017-11-24,14372,18541,cash,2,393.71,128.61,emergency
2017-11-13,2719,81165,credit card,1,700.72,387.72,emergency
2017-02-10,69014,15847,credit card,3,207.94,84.67,emergency
2017-11-15,15037,27578,paypal,1,458.31,269.8,emergency
2017-02-14,49746,78934,paypal,3,586.96,264.75,specialty
2017-06-07,4682,2002,paypal,2,799.99,407.3,emergency
2017-03-14,72053,34719,cash,2,176.03,76.99,emergency
2017-05-16,18709,27410,cash,1,240.23,84.42,specialty
2017-03-15,79350,8403,cash,1,560.74,234.89,emergency
2017-08-06,2580,9947,paypal,2,919.18,506.98,specialty
2017-01-29,35434,10130,cash,2,767.88,417.93,specialty
2017-06-01,71221,22538,cash,1,445.45,182.46,specialty
2017-11-01,79528,24221,credit card,2,933.45,291.74,specialty
2017-09-30,93317,87212,paypal,1,694.73,364.1,specialty
2017-09-27,52529,96001,paypal,2,635.86,320.37,specialty
2017-11-15,23983,79954,cash,3,106.01,47.34,emergency
2017-08-19,59989,47613,paypal,1,289.03,114.52,specialty
2017-08-10,59989,79954,paypal,3,106.01,47.34,emergency
2017-08-14,44522,42029,paypal,2,920.94,543.9,emergency
2017-02-03,76967,62077,cash,2,704.49,246.24,specialty
2017-03-01,86275,55593,credit card,2,73.52,35.49,emergency
2017-11-20,97708,34413,credit card,1,29.8,15.34,emergency
2017-05-02,15791,18541,cash,2,393.71,128.61,emergency
2017-05-05,7003,28440,cash,3,415.08,214.57,emergency
2017-08-09,37347,47613,cash,2,289.03,114.52,specialty
2017-01-01,49480,43446,cash,1,879.47,-99,emergency
2017-09-16,4722,87212,cash,3,694.73,364.1,specialty
2017-02-28,86965,25426,paypal,2,146.15,75.92,emergency
2017-10-14,86965,29656,credit card,3,76.76,45.74,emergency
2017-12-13,15589,27188,paypal,2,574.61,339.91,emergency
2017-11-21,82849,75593,cash,3,23.5,10.06,specialty
2017-06-05,21997,9947,paypal,1,919.18,506.98,specialty
2017-06-04,1814,76290,paypal,1,692.84,382.05,emergency
2017-11-21,39188,81136,credit card,2,45.9,23.98,emergency
2017-03-04,58443,78934,credit card,1,586.96,264.75,specialty
2017-04-15,33752,37524,paypal,3,448.03,177.37,emergency
2017-09-25,27142,24221,credit card,1,933.45,291.74,specialty
2017-03-27,5511,43446,paypal,3,879.47,-99,emergency
2017-05-29,67473,15918,credit card,3,175.76,87.34,specialty
2017-06-08,71651,15918,credit card,2,175.76,87.34,specialty
2017-03-10,67570,51943,credit card,2,652.13,376.21,specialty
2017-09-25,1208,85702,cash,3,326.84,168.31,emergency
2017-10-15,69052,86205,credit card,1,284.07,132.35,emergency
2017-12-28,90092,50304,cash,2,95.66,30.34,specialty
2017-01-19,99925,27410,credit card,1,240.23,84.42,specialty
2017-12-18,37777,9947,cash,2,919.18,506.98,specialty
2017-07-29,95556,75775,paypal,3,550.33,298.61,specialty
2017-08-09,6383,81136,credit card,2,45.9,23.98,emergency
2017-05-11,26768,85702,credit card,3,326.84,168.31,emergency
2017-06-24,26694,88698,paypal,3,29.54,10.35,specialty
2017-04-28,92909,10130,cash,2,767.88,417.93,specialty
2017-08-26,57691,24221,credit card,3,933.45,291.74,specialty
2017-06-24,95963,82560,credit card,1,658.88,330.44,emergency
2017-09-19,46973,79954,cash,1,106.01,47.34,emergency
2017-01-23,1814,25031,credit card,3,548.78,226.66,emergency
2017-03-20,81638,82560,cash,1,658.88,330.44,emergency
2017-12-11,91198,27188,cash,2,574.61,339.91,emergency
2017-07-19,67494,78934,credit card,1,586.96,264.75,specialty
2017-07-13,6453,96001,cash,2,635.86,320.37,specialty
2017-11-02,74834,47613,credit card,1,289.03,114.52,specialty
2017-07-08,13639,28440,credit card,1,415.08,214.57,emergency
2017-01-28,65137,25031,paypal,1,548.78,226.66,emergency
2017-05-16,8662,55593,credit card,3,73.52,35.49,emergency
2017-11-16,55974,88698,cash,1,29.54,10.35,specialty
2017-02-09,26969,40784,paypal,3,125.79,47.53,specialty
2017-05-18,47636,99445,paypal,2,74.29,28.26,specialty
2017-06-25,87539,17731,credit card,1,719.5,404.38,specialty
2017-10-29,37932,75593,paypal,3,23.5,10.06,specialty
2017-02-21,92806,75593,paypal,1,23.5,10.06,specialty
2017-12-24,38230,9947,paypal,1,919.18,506.98,specialty
2017-11-06,4500,8403,credit card,1,560.74,234.89,emergency
2017-08-29,40695,28088,paypal,2,697.08,386.5,specialty
2017-11-21,5511,89266,paypal,2,786.91,339.3,specialty
2017-10-20,29522,25426,cash,3,146.15,75.92,emergency
2017-02-24,35586,10130,credit card,2,767.88,417.93,specialty
2017-08-18,43932,81136,paypal,3,45.9,23.98,emergency
2017-05-23,90092,47613,credit card,2,289.03,114.52,specialty
2017-07-21,7457,61070,credit card,3,942.04,496.72,specialty
2017-01-14,69281,78934,paypal,1,586.96,264.75,specialty
2017-12-26,35461,8403,paypal,2,560.74,234.89,emergency
2017-01-26,77871,24221,cash,3,933.45,291.74,specialty
2017-08-14,25984,72230,cash,2,465.78,174.91,emergency
2017-04-07,91370,28088,cash,3,697.08,386.5,specialty
2017-09-01,52115,13013,credit card,2,373.37,123.44,specialty
2017-11-23,94345,70159,credit card,1,905.96,345.4,emergency
2017-05-24,9354,88698,paypal,3,29.54,10.35,specialty
2017-09-16,79148,76290,paypal,3,692.84,382.05,emergency
2017-12-07,28102,27578,paypal,1,458.31,269.8,emergency
2017-08-23,99306,34082,credit card,2,40.67,12.21,specialty
2017-05-25,4682,34413,cash,3,29.8,15.34,emergency
2017-04-27,35438,17731,paypal,2,719.5,404.38,specialty
2017-10-08,45057,72230,credit card,1,465.78,174.91,emergency
2017-09-08,19337,96506,cash,1,262.78,100.68,emergency
2017-05-06,51721,27410,cash,2,240.23,84.42,specialty
2017-08-12,89754,8403,credit card,2,560.74,234.89,emergency
2017-03-23,17415,60230,cash,3,237.78,96.54,specialty
2017-09-01,10857,72114,cash,1,257.33,96.49,specialty
2017-10-09,19337,8632,credit card,3,561.63,270.51,emergency
2017-07-11,45070,81136,paypal,3,45.9,23.98,emergency
2017-01-30,18709,86064,cash,2,589.82,185,emergency
2017-07-27,94682,9072,cash,1,97.04,43.04,emergency
2017-06-16,51721,9072,cash,2,97.04,43.04,emergency
2017-04-28,19504,27410,credit card,1,240.23,84.42,specialty
2017-05-14,74970,86064,cash,3,589.82,185,emergency
2017-01-20,48769,88698,paypal,3,29.54,10.35,specialty
2017-02-04,33752,40784,paypal,3,125.79,47.53,specialty
2017-06-02,64350,70159,paypal,3,905.96,345.4,emergency
2017-05-13,89505,55593,credit card,2,73.52,35.49,emergency
2017-07-17,90092,99445,cash,3,74.29,28.26,specialty
2017-10-23,76025,85702,cash,3,326.84,168.31,emergency
2017-05-26,56078,13013,credit card,1,373.37,123.44,specialty
2017-10-02,70212,82560,paypal,1,658.88,330.44,emergency
2017-02-07,83105,9072,paypal,2,97.04,43.04,emergency
2017-10-27,20221,28440,credit card,1,415.08,214.57,emergency
2017-12-22,83882,60974,cash,3,866.72,290.78,specialty
2017-03-26,28150,76290,credit card,2,692.84,382.05,emergency
2017-02-28,79148,17731,cash,1,719.5,404.38,specialty
2017-01-25,4965,81136,paypal,1,45.9,23.98,emergency
2017-04-14,29909,32310,cash,1,451.42,139.76,emergency
2017-05-21,93142,91230,paypal,2,703.77,408.07,emergency
2017-02-24,94823,75775,paypal,1,550.33,298.61,specialty
2017-08-19,3746,10130,cash,1,767.88,417.93,specialty
2017-10-04,73164,16224,paypal,3,85.77,36.61,specialty
2017-03-05,45042,29656,paypal,2,76.76,45.74,emergency
2017-07-10,56379,32310,cash,3,451.42,139.76,emergency
2017-09-06,97544,16224,credit card,3,85.77,36.61,specialty
2017-12-11,99624,91230,paypal,3,703.77,408.07,emergency
2017-09-20,74970,62077,credit card,3,704.49,246.24,specialty
2017-07-17,30750,82560,paypal,1,658.88,330.44,emergency
2017-03-18,24207,96506,paypal,1,262.78,100.68,emergency
2017-04-24,69961,32738,credit card,3,343.38,105.14,emergency
2017-12-22,6709,40784,cash,3,125.79,47.53,specialty
2017-06-01,81011,9947,credit card,1,919.18,506.98,specialty
2017-06-25,94823,32310,credit card,2,451.42,139.76,emergency
2017-02-18,12636,15918,cash,3,175.76,87.34,specialty
2017-07-18,80542,16224,paypal,3,85.77,36.61,specialty
2017-09-08,25229,8403,cash,1,560.74,234.89,emergency
2017-02-24,92252,8632,credit card,2,561.63,270.51,emergency
2017-12-25,39751,34719,cash,2,176.03,76.99,emergency
2017-03-21,28102,96001,paypal,3,635.86,320.37,specialty
2017-08-20,15791,27578,paypal,1,458.31,269.8,emergency
2017-10-10,64608,15847,credit card,3,207.94,84.67,emergency
2017-01-26,77572,27410,paypal,3,240.23,84.42,specialty
2017-08-03,40747,91230,paypal,2,703.77,408.07,emergency
2017-04-29,24857,79954,cash,2,106.01,47.34,emergency
2017-08-06,63467,27188,cash,2,574.61,339.91,emergency
2017-05-05,8554,72114,credit card,1,257.33,96.49,specialty
2017-04-14,51447,28440,paypal,3,415.08,214.57,emergency
2017-11-16,99925,43446,cash,1,879.47,-99,emergency
2017-04-30,81633,86064,paypal,3,589.82,185,emergency
2017-05-15,50038,13013,credit card,2,373.37,123.44,specialty
2017-10-11,56842,55593,credit card,1,73.52,35.49,emergency
2017-06-28,29894,29656,cash,1,76.76,45.74,emergency
2017-08-27,32359,7234,cash,1,351.14,171.11,specialty
2017-05-23,39751,27188,paypal,1,574.61,339.91,emergency
2017-10-14,73164,37524,paypal,3,448.03,177.37,emergency
